Date,SMA
2020-07-13,199.2706
2020-07-10,197.855
2020-07-09,196.3366
2020-07-08,194.9229
2020-07-07,194.157
2020-07-06,192.75
2020-07-02,191.7672
2020-07-01,190.6462
2020-06-30,189.8679
2020-06-29,189.389
2020-06-26,188.314
2020-06-25,187.432
2020-06-24,186.9838
2020-06-23,185.9789
2020-06-22,184.6266
2020-06-19,183.6813
2020-06-18,182.1485
2020-06-17,181.2176
2020-06-16,180.2377
2020-06-15,179.4084
2020-06-12,179.2126
2020-06-11,178.4631
2020-06-10,177.2739
2020-06-09,176.2249
2020-06-08,176.0656
2020-06-05,175.8017
2020-06-04,176.0685
2020-06-03,176.1174
2020-06-02,176.0889
2020-06-01,176.1841
2020-05-29,175.803
2020-05-28,175.2582
2020-05-27,175.3839
2020-05-26,175.9682
2020-05-22,175.6139
2020-05-21,175.7371
2020-05-20,175.5706
2020-05-19,175.2607
2020-05-18,174.8386
2020-05-15,173.7609
2020-05-14,173.4489
2020-05-13,173.6843
2020-05-12,172.7913
2020-05-11,171.7184
2020-05-08,171.0905
2020-05-07,169.8539
2020-05-06,168.891
2020-05-05,167.8679
2020-05-04,167.1864
2020-05-01,167.3912
2020-04-30,167.7454
2020-04-29,167.1998
2020-04-28,167.0065
2020-04-27,166.3757
2020-04-24,165.2042
2020-04-23,164.6586
2020-04-22,163.8508
2020-04-21,163.6785
2020-04-20,162.417
2020-04-17,160.3563
2020-04-16,157.7108
2020-04-15,155.6721
2020-04-14,154.5427
2020-04-13,152.9577
2020-04-09,151.7517
2020-04-08,150.0327
2020-04-07,148.4286
2020-04-06,145.9554
2020-04-03,143.7243
2020-04-02,142.8533
2020-04-01,141.9833
2020-03-31,140.5476
2020-03-30,138.6908
2020-03-27,137.5001
2020-03-26,137.0933
2020-03-25,136.7966
2020-03-24,137.5834
2020-03-23,138.9626
2020-03-20,140.3016
2020-03-19,141.8914
2020-03-18,144.1196
2020-03-17,147.0379
2020-03-16,150.273
2020-03-13,152.6955
2020-03-12,153.1654
2020-03-11,154.8902
2020-03-10,156.0942
2020-03-09,157.6295
2020-03-06,159.2346
2020-03-05,161.2024
2020-03-04,163.2028
2020-03-03,165.0759
2020-03-02,166.158
2020-02-28,167.8275
2020-02-27,170.7154
2020-02-26,172.7978
2020-02-25,174.7524
2020-02-24,175.6025
2020-02-21,176.9983
2020-02-20,176.7407
2020-02-19,176.4134
2020-02-18,175.3222
2020-02-14,173.8732
2020-02-13,172.8194
2020-02-12,171.9574
2020-02-11,170.2641
2020-02-10,167.6993
2020-02-07,165.5583
2020-02-06,164.094
2020-02-05,162.6832
2020-02-04,161.0959
2020-02-03,160.0974
2020-01-31,159.8101
2020-01-30,159.0598
2020-01-29,157.9688
2020-01-28,157.544
2020-01-27,157.3512
2020-01-24,157.5106
2020-01-23,156.9694
2020-01-22,156.2764
2020-01-21,155.5052
2020-01-17,154.5888
2020-01-16,153.7202
2020-01-15,153.1885
2020-01-14,152.6301
2020-01-13,152.2101
2020-01-10,151.9896
2020-01-09,151.4876
2020-01-08,151.0714
2020-01-07,150.9941
2020-01-06,150.806
2020-01-03,150.512
2020-01-02,150.1283
2019-12-31,149.8105
2019-12-30,149.652
2019-12-27,149.0802
2019-12-26,148.3357
2019-12-24,147.7611
2019-12-23,147.1702
2019-12-20,146.4973
2019-12-19,145.8902
2019-12-18,145.5132
2019-12-17,145.1161
2019-12-16,144.3563
2019-12-13,144.0413
2019-12-12,143.9554
2019-12-11,144.0203
2019-12-10,144.0031
2019-12-09,143.88
2019-12-06,143.7845
2019-12-05,143.6327
2019-12-04,143.6576
2019-12-03,143.6793
2019-12-02,143.8769
2019-11-29,143.5537
2019-11-27,143.0211
2019-11-26,142.4399
2019-11-25,141.9076
2019-11-22,141.4157
2019-11-21,140.7877
2019-11-20,140.2103
2019-11-19,139.5965
2019-11-18,139.0343
2019-11-15,138.5358
2019-11-14,138.0916
2019-11-13,137.8899
2019-11-12,137.5836
2019-11-11,137.3743
2019-11-08,137.2849
2019-11-07,136.8435
2019-11-06,136.4202
2019-11-05,135.7077
2019-11-04,135.1369
2019-11-01,134.53
2019-10-31,134.1019
2019-10-30,133.7261
2019-10-29,133.4664
2019-10-28,133.084
2019-10-25,132.636
2019-10-24,132.7102
2019-10-23,132.6245
2019-10-22,132.6797
2019-10-21,132.4999
2019-10-18,132.3753
2019-10-17,132.089
2019-10-16,131.5182
2019-10-15,131.0863
2019-10-14,131.0483
2019-10-11,130.8922
2019-10-10,130.8951
2019-10-09,130.9855
2019-10-08,130.9893
2019-10-07,131.3013
2019-10-04,131.5001
2019-10-03,131.9054
2019-10-02,132.4143
2019-10-01,132.5199
2019-09-30,132.2631
2019-09-27,132.0519
2019-09-26,131.8264
2019-09-25,131.6752
2019-09-24,131.5239
2019-09-23,131.1852
2019-09-20,131.2195
2019-09-19,131.1263
2019-09-18,131.0131
2019-09-17,131.0074
2019-09-16,130.9741
2019-09-13,131.2899
2019-09-12,131.2395
2019-09-11,130.9569
2019-09-10,131.0026
2019-09-09,130.8304
2019-09-06,130.6021
2019-09-05,130.4718
2019-09-04,130.4185
2019-09-03,130.5051
2019-08-30,130.623
2019-08-29,130.2168
2019-08-28,129.9448
2019-08-27,130.0856
2019-08-26,130.0089
2019-08-23,130.1622
2019-08-22,130.2521
2019-08-21,130.0117
2019-08-20,129.5154
2019-08-19,129.0523
2019-08-16,128.5761
2019-08-15,128.8365
2019-08-14,129.0402
2019-08-13,129.3722
2019-08-12,129.7599
2019-08-09,130.1799
2019-08-08,130.3467
2019-08-07,130.7098
2019-08-06,131.1943
2019-08-05,131.7593
2019-08-02,132.1489
2019-08-01,132.3509
2019-07-31,132.2134
2019-07-30,131.9641
2019-07-29,131.8522
2019-07-26,131.6569
2019-07-25,131.5128
2019-07-24,131.3014
2019-07-23,131.1336
2019-07-22,130.7771
2019-07-19,130.6814
2019-07-18,130.2756
2019-07-17,130.3941
2019-07-16,130.2444
2019-07-15,130.0235
2019-07-12,129.5618
2019-07-11,129.1152
2019-07-10,128.7503
2019-07-09,128.7616
2019-07-08,128.8564
2019-07-05,128.8735
2019-07-03,129.0167
2019-07-02,128.846
2019-07-01,128.663
2019-06-28,128.2838
2019-06-27,128.0648
2019-06-26,127.8601
2019-06-25,127.5804
2019-06-24,127.2609
2019-06-21,126.8248
2019-06-20,126.1242
2019-06-19,125.0804
2019-06-18,124.1277
2019-06-17,122.9037
2019-06-14,122.0714
2019-06-13,121.3101
2019-06-12,120.673
2019-06-11,120.1023
2019-06-10,119.4482
2019-06-07,118.9277
2019-06-06,118.6442
2019-06-05,118.6613
2019-06-04,118.8964
2019-06-03,119.3932
2019-05-31,119.816
2019-05-30,120.0549
2019-05-29,119.9601
2019-05-28,119.7742
2019-05-24,119.4594
2019-05-23,119.2267
2019-05-22,119.0028
2019-05-21,118.8476
2019-05-20,118.7121
2019-05-17,118.6562
2019-05-16,118.5222
2019-05-15,118.5947
2019-05-14,119.1441
2019-05-13,119.7052
2019-05-10,120.2521
2019-05-09,120.7045
2019-05-08,121.2496
2019-05-07,121.2826
2019-05-06,121.0597
2019-05-03,120.7036
2019-05-02,120.2153
2019-05-01,119.5786
2019-04-30,118.7389
2019-04-29,117.901
2019-04-26,117.0263
2019-04-25,116.1611
2019-04-24,115.1882
2019-04-23,114.5119
2019-04-22,114.1066
2019-04-18,113.8015
2019-04-17,113.6041
2019-04-16,113.4738
2019-04-15,113.2301
2019-04-12,113.0421
2019-04-11,112.7993
2019-04-10,112.5065
2019-04-09,112.3289
2019-04-08,112.328
2019-04-05,112.021
2019-04-04,112.0314
2019-04-03,111.7518
2019-04-02,111.5185
2019-04-01,111.4268
2019-03-29,111.1643
2019-03-28,110.9064
2019-03-27,110.6325
2019-03-26,110.2782
2019-03-25,109.7304
2019-03-22,109.2042
2019-03-21,108.2275
2019-03-20,107.6854
2019-03-19,107.1639
2019-03-18,106.6123
2019-03-15,106.3148
2019-03-14,106.0833
2019-03-13,105.8472
2019-03-12,105.6167
2019-03-11,105.4694
2019-03-08,105.5421
2019-03-07,105.6262
2019-03-06,105.2011
2019-03-05,104.8223
2019-03-04,104.3575
2019-03-01,103.8313
2019-02-28,103.1668
2019-02-27,102.6946
2019-02-26,102.1274
2019-02-25,101.6066
2019-02-22,100.8683
2019-02-21,100.3668
2019-02-20,100.333
2019-02-19,100.1202
2019-02-15,99.6574
2019-02-14,99.269
2019-02-13,99.0329
2019-02-12,98.762
2019-02-11,98.6435
2019-02-08,98.6491
2019-02-07,98.9172
2019-02-06,99.0743
2019-02-05,98.9915
2019-02-04,99.0564
2019-02-01,99.4881
2019-01-31,99.6028
2019-01-30,99.7402
2019-01-29,99.5417
2019-01-28,99.2614
2019-01-25,98.9727
2019-01-24,98.5946
2019-01-23,98.3124
2019-01-22,98.0227
2019-01-18,97.5421
2019-01-17,96.8141
2019-01-16,96.3533
2019-01-15,95.8162
2019-01-14,95.7015
2019-01-11,95.7193
2019-01-10,95.3535
2019-01-09,94.5935
2019-01-08,94.0122
2019-01-07,93.8796
2019-01-04,94.0122
2019-01-03,94.3819
2019-01-02,94.7252
2018-12-31,95.2763
2018-12-28,95.931
2018-12-27,96.6354
2018-12-26,97.7255
2018-12-24,99.1044
2018-12-21,99.774
2018-12-20,100.4089
2018-12-19,100.6694
2018-12-18,101.4491
2018-12-17,102.3191
2018-12-14,102.8167
2018-12-13,103.0123
2018-12-12,102.8534
2018-12-11,102.4188
2018-12-10,101.9476
2018-12-07,101.7003
2018-12-06,101.2507
2018-12-04,100.8726
2018-12-03,100.5274
2018-11-30,99.9706
2018-11-29,99.4336
2018-11-28,99.2238
2018-11-27,99.1477
2018-11-26,99.3991
2018-11-23,99.9235
2018-11-21,100.7834
2018-11-20,101.2878
2018-11-19,101.7685
2018-11-16,101.5462
2018-11-15,101.4461
2018-11-14,101.5959
2018-11-13,101.3024
2018-11-12,100.9381
2018-11-09,100.8155
2018-11-08,100.3323
2018-11-07,99.8406
2018-11-06,99.7442
2018-11-05,99.7807
2018-11-02,100.057
2018-11-01,100.2864
2018-10-31,100.572
2018-10-30,101.1563
2018-10-29,101.707
2018-10-26,101.7819
2018-10-25,102.0928
2018-10-24,101.9804
2018-10-23,102.2454
2018-10-22,102.561
2018-10-19,102.7801
2018-10-18,103.1266
2018-10-17,103.549
2018-10-16,103.8992
2018-10-15,104.4386
2018-10-12,104.9855
2018-10-11,105.4705
2018-10-10,106.3536
2018-10-09,106.6561
2018-10-08,106.9988
2018-10-05,107.1271
2018-10-04,107.2554
2018-10-03,107.0372
2018-10-02,106.8153
2018-10-01,106.524
2018-09-28,106.4248
2018-09-27,106.347
2018-09-26,106.0979
2018-09-25,105.8133
2018-09-24,105.2608
2018-09-21,104.8684
2018-09-20,104.3281
2018-09-19,103.9507
2018-09-18,103.7596
2018-09-17,103.6342
2018-09-14,103.4469
2018-09-13,103.2886
2018-09-12,103.1322
2018-09-11,102.9927
2018-09-10,103.0274
2018-09-07,102.9178
2018-09-06,102.8167
2018-09-05,102.5919
2018-09-04,102.2089
2018-08-31,101.8961
2018-08-30,101.4907
2018-08-29,101.1751
2018-08-28,100.9915
2018-08-27,100.8228
2018-08-24,100.7802
2018-08-23,100.9043
2018-08-22,101.1041
2018-08-21,101.3902
2018-08-20,101.5043
2018-08-17,101.522
2018-08-16,101.524
2018-08-15,101.2141
2018-08-14,100.9451
2018-08-13,100.7521
2018-08-10,100.5608
2018-08-09,100.6317
2018-08-08,100.7278
2018-08-07,100.6
2018-08-06,100.6009
2018-08-03,100.4312
2018-08-02,100.4573
2018-08-01,100.4134
2018-07-31,100.405
2018-07-30,100.2297
2018-07-27,100.0627
2018-07-26,99.5208
2018-07-25,98.7773
2018-07-24,98.1421
2018-07-23,97.5292
2018-07-20,97.0955
2018-07-19,96.3315
2018-07-18,95.825
2018-07-17,95.3157
2018-07-16,94.7084
2018-07-13,94.1049
2018-07-12,93.4529
2018-07-11,93.1553
2018-07-10,92.938
2018-07-09,92.7514
2018-07-06,92.6357
2018-07-05,92.84
2018-07-03,93.0145
2018-07-02,92.937
2018-06-29,93.1152
2018-06-28,93.3559
2018-06-27,93.7542
2018-06-26,93.9538
2018-06-25,94.1665
2018-06-22,94.2607
2018-06-21,94.3241
2018-06-20,94.3773
2018-06-19,94.4808
2018-06-18,94.7
2018-06-15,94.8166
2018-06-14,94.6086
2018-06-13,94.3885
2018-06-12,94.0704
2018-06-11,93.7663
2018-06-08,93.5135
2018-06-07,93.2934
2018-06-06,92.7393
2018-06-05,92.2915
2018-06-04,91.8251
2018-06-01,91.3354
2018-05-31,91.1003
2018-05-30,90.9203
2018-05-29,90.7815
2018-05-25,90.7496
2018-05-24,90.6637
2018-05-23,90.5061
2018-05-22,90.4022
2018-05-21,90.1931
2018-05-18,89.9841
2018-05-17,89.6957
2018-05-16,89.3039
2018-05-15,89.0447
2018-05-14,88.6704
2018-05-11,88.5228
2018-05-10,88.5042
2018-05-09,88.141
2018-05-08,87.8893
2018-05-07,87.9255
2018-05-04,87.9785
2018-05-03,88.219
2018-05-02,88.5423
2018-05-01,88.6565
2018-04-30,88.8228
2018-04-27,88.6128
2018-04-26,88.2831
2018-04-25,88.1791
2018-04-24,88.0593
2018-04-23,87.7017
2018-04-20,87.2652
2018-04-19,86.8546
2018-04-18,86.4831
2018-04-17,85.7057
2018-04-16,85.2023
2018-04-13,84.868
2018-04-12,84.5085
2018-04-11,84.2661
2018-04-10,84.5383
2018-04-09,84.3729
2018-04-06,84.2299
2018-04-05,84.2095
2018-04-04,84.255
2018-04-03,84.7379
2018-04-02,85.1243
2018-03-29,85.5153
2018-03-28,85.8265
2018-03-27,86.3187
2018-03-26,86.5101
2018-03-23,87.0571
2018-03-22,87.5949
2018-03-21,87.8735
2018-03-20,87.8949
2018-03-19,88.0147
2018-03-16,87.8847
2018-03-15,87.5968
2018-03-14,87.6395
2018-03-13,87.6135
2018-03-12,87.4964
2018-03-09,87.3014
2018-03-08,87.1444
2018-03-07,86.9382
2018-03-06,86.9215
2018-03-05,86.6559
2018-03-02,86.6661
2018-03-01,86.6317
2018-02-28,86.1228
2018-02-27,85.5358
2018-02-26,84.8477
2018-02-23,84.0585
2018-02-22,83.6589
2018-02-21,83.4753
2018-02-20,82.8725
2018-02-16,82.7483
2018-02-15,82.8188
2018-02-14,83.1108
2018-02-13,83.5574
2018-02-12,83.9614
2018-02-09,84.5531
2018-02-08,85.1836
2018-02-07,85.4388
2018-02-06,85.6292
2018-02-05,86.0924
2018-02-02,86.0406
2018-02-01,85.717
2018-01-31,85.2557
2018-01-30,84.824
2018-01-29,84.5281
2018-01-26,83.93
2018-01-25,83.4686
2018-01-24,83.0424
2018-01-23,82.6819
2018-01-22,82.3398
2018-01-19,82.1235
2018-01-18,81.7953
2018-01-17,81.4495
2018-01-16,81.1768
2018-01-12,80.7635
2018-01-11,80.5074
2018-01-10,80.2781
2018-01-09,80.0424
2018-01-08,79.7419
2018-01-05,79.5431
2018-01-04,79.4082
2018-01-03,79.386
2018-01-02,79.484
2017-12-29,79.4035
2017-12-28,79.3851
2017-12-27,79.3703
2017-12-26,79.3388
2017-12-22,79.2445
2017-12-21,79.0809
2017-12-20,78.7564
2017-12-19,78.3265
2017-12-18,77.8633
2017-12-15,77.6137
2017-12-14,77.4602
2017-12-13,77.2827
2017-12-12,77.1875
2017-12-11,77.0728
2017-12-08,76.9822
2017-12-07,76.9249
2017-12-06,77.0442
2017-12-05,77.1542
2017-12-04,77.2522
2017-12-01,77.132
2017-11-30,77.0858
2017-11-29,77.0821
2017-11-28,76.9313
2017-11-27,76.8545
2017-11-24,76.8599
2017-11-22,76.9224
2017-11-21,76.9119
2017-11-20,77.0601
2017-11-17,77.1873
2017-11-16,77.2369
2017-11-15,77.2212
2017-11-14,77.2017
2017-11-13,77.2808
2017-11-10,77.2845
2017-11-09,77.3378
2017-11-08,76.8862
2017-11-07,76.3747
2017-11-06,75.8348
2017-11-03,75.3555
2017-11-02,74.8257
2017-11-01,74.294
2017-10-31,73.7412
2017-10-30,73.1074
2017-10-27,72.5297
2017-10-26,71.9061
2017-10-25,71.6568
2017-10-24,71.4526
2017-10-23,71.2162
2017-10-20,70.9384
2017-10-19,70.6946
2017-10-18,70.4784
2017-10-17,70.1409
2017-10-16,69.8833
2017-10-13,69.634
2017-10-12,69.2983
2017-10-11,69.0269
2017-10-10,68.7684
2017-10-09,68.5237
2017-10-06,68.3508
2017-10-05,68.1963
2017-10-04,68.1862
2017-10-03,68.3103
2017-10-02,68.36
2017-09-29,68.4078
2017-09-28,68.4897
2017-09-27,68.624
2017-09-26,68.751
2017-09-25,68.8512
2017-09-22,68.8715
2017-09-21,68.9027
2017-09-20,68.7712
2017-09-19,68.6231
2017-09-18,68.4511
2017-09-15,68.4032
2017-09-14,68.3297
2017-09-13,68.1466
2017-09-12,67.9001
2017-09-11,67.7437
2017-09-08,67.6103
2017-09-07,67.4641
2017-09-06,67.3978
2017-09-05,67.27
2017-09-01,67.19
2017-08-31,66.9655
2017-08-30,66.9241
2017-08-29,66.9545
2017-08-28,67.0777
2017-08-25,67.0421
2017-08-24,66.8922
2017-08-23,66.7799
2017-08-22,66.6794
2017-08-21,66.6204
2017-08-18,66.6152
2017-08-17,66.5919
2017-08-16,66.4289
2017-08-15,66.3208
2017-08-14,66.2401
2017-08-11,66.2621
2017-08-10,66.3591
2017-08-09,66.5293
2017-08-08,66.7205
2017-08-07,66.877
2017-08-04,66.9438
2017-08-03,67.0398
2017-08-02,67.2219
2017-08-01,67.3088
2017-07-31,67.3079
2017-07-28,67.2622
2017-07-27,67.2228
2017-07-26,67.0161
2017-07-25,66.6821
2017-07-24,66.3344
2017-07-21,65.962
2017-07-20,65.5274
2017-07-19,64.9866
2017-07-18,64.5067
2017-07-17,64.1627
2017-07-14,63.7949
2017-07-13,63.5332
2017-07-12,63.3236
2017-07-11,63.2706
2017-07-10,63.3987
2017-07-07,63.4563
2017-07-06,63.6247
2017-07-05,63.8022
2017-07-03,64.0369
2017-06-30,64.1439
2017-06-29,64.2308
2017-06-28,64.2208
2017-06-27,64.3763
2017-06-26,64.3681
2017-06-23,64.1714
2017-06-22,64.3493
2017-06-21,64.5296
2017-06-20,64.7515
2017-06-19,64.8869
2017-06-16,65.0214
2017-06-15,65.0864
2017-06-14,65.1751
2017-06-13,65.1403
2017-06-12,65.1193
2017-06-09,65.1696
2017-06-08,64.8892
2017-06-07,64.5561
2017-06-06,64.1979
2017-06-05,63.7944
2017-06-02,63.3854
2017-06-01,63.1072
2017-05-31,62.9837
2017-05-30,62.7733
2017-05-26,62.5875
2017-05-25,62.4435
2017-05-24,62.3528
2017-05-23,62.3285
2017-05-22,62.3061
2017-05-19,62.3696
2017-05-18,62.4625
2017-05-17,62.5763
2017-05-16,62.5857
2017-05-15,62.6855
2017-05-12,62.7346
2017-05-11,62.7619
2017-05-10,62.7428
2017-05-09,62.66
2017-05-08,62.5727
2017-05-05,62.4371
2017-05-04,62.1432
2017-05-03,61.8184
2017-05-02,61.479
2017-05-01,61.0805
2017-04-28,60.7493
2017-04-27,60.4199
2017-04-26,60.1715
2017-04-25,59.9459
2017-04-24,59.7375
2017-04-21,59.5892
2017-04-20,59.5828
2017-04-19,59.6593
2017-04-18,59.6356
2017-04-17,59.6793
2017-04-13,59.7348
2017-04-12,59.7466
2017-04-11,59.7193
2017-04-10,59.6611
2017-04-07,59.5719
2017-04-06,59.5273
2017-04-05,59.4673
2017-04-04,59.2689
2017-04-03,59.2507
2017-03-31,59.1688
2017-03-30,59.1015
2017-03-29,59.0406
2017-03-28,58.9887
2017-03-27,58.9496
2017-03-24,58.9841
2017-03-23,58.9614
2017-03-22,58.9841
2017-03-21,58.9969
2017-03-20,58.9059
2017-03-17,58.8204
2017-03-16,58.7367
2017-03-15,58.7312
2017-03-14,58.693
2017-03-13,58.652
2017-03-10,58.6093
2017-03-09,58.5565
2017-03-08,58.4864
2017-03-07,58.4928
2017-03-06,58.531
2017-03-03,58.5765
2017-03-02,58.6448
2017-03-01,58.6275
2017-02-28,58.6529
2017-02-27,58.6324
2017-02-24,58.5709
2017-02-23,58.4443
2017-02-22,58.3323
2017-02-21,58.2438
2017-02-17,58.1081
2017-02-16,57.9851
2017-02-15,57.815
2017-02-14,57.7667
2017-02-13,57.7722
2017-02-10,57.9033
2017-02-09,58.0064
2017-02-08,58.0607
2017-02-07,58.0951
2017-02-06,58.0462
2017-02-03,57.9739
2017-02-02,57.8988
2017-02-01,57.8075
2017-01-31,57.6551
2017-01-30,57.4579
2017-01-27,57.1803
2017-01-26,56.9695
2017-01-25,56.833
2017-01-24,56.7226
2017-01-23,56.6828
2017-01-20,56.6467
2017-01-19,56.6032
2017-01-18,56.6249
2017-01-17,56.6358
2017-01-13,56.6611
2017-01-12,56.6828
2017-01-11,56.7136
2017-01-10,56.7678
2017-01-09,56.833
2017-01-06,56.9306
2017-01-05,57.0328
2017-01-04,57.1685
2017-01-03,57.1757
2016-12-30,57.1902
2016-12-29,57.1667
2016-12-28,57.1794
2016-12-27,57.098
2016-12-23,56.9722
2016-12-22,56.7669
2016-12-21,56.5372
2016-12-20,56.2279
2016-12-19,55.9331
2016-12-16,55.6744
2016-12-15,55.3244
2016-12-14,55.0902
2016-12-13,54.8966
2016-12-12,54.7293
2016-12-09,54.5955
2016-12-08,54.5159
2016-12-07,54.4896
2016-12-06,54.5774
2016-12-05,54.5837
2016-12-02,54.6814
2016-12-01,54.8017
2016-11-30,54.6958
2016-11-29,54.467
2016-11-28,54.2845
2016-11-25,54.059
2016-11-23,54.0393
2016-11-22,53.9122
2016-11-21,53.8373
2016-11-18,53.7366
2016-11-17,53.509
2016-11-16,53.394
2016-11-15,53.438
2016-11-14,53.5506
2016-11-11,53.6531
2016-11-10,53.813
2016-11-09,53.8247
2016-11-08,53.8974
2016-11-07,53.9244
2016-11-04,53.9388
2016-11-03,54.0852
2016-11-02,53.9028
2016-11-01,53.6917
2016-10-31,53.4725
2016-10-28,53.2209
2016-10-27,52.9612
2016-10-26,52.61
2016-10-25,52.2775
2016-10-24,52.0116
2016-10-21,51.8292
2016-10-20,51.6109
2016-10-19,51.6324
2016-10-18,51.6163
2016-10-17,51.5929
2016-10-14,51.5969
2016-10-13,51.6374
2016-10-12,51.7371
2016-10-11,51.8063
2016-10-10,51.72
2016-10-07,51.6455
2016-10-06,51.6473
2016-10-05,51.6634
2016-10-04,51.6832
2016-10-03,51.6904
2016-09-30,51.6783
2016-09-29,51.6836
2016-09-28,51.5345
2016-09-27,51.4006
2016-09-26,51.362
2016-09-23,51.265
2016-09-22,51.1679
2016-09-21,51.1419
2016-09-20,51.1383
2016-09-19,51.1769
2016-09-16,51.2129
2016-09-15,51.1571
2016-09-14,51.2919
2016-09-13,51.4348
2016-09-12,51.5857
2016-09-09,51.7906
2016-09-08,51.8885
2016-09-07,51.9038
2016-09-06,51.9424
2016-09-02,51.9262
2016-09-01,51.9047
2016-08-31,51.9415
2016-08-30,51.9316
2016-08-29,51.8984
2016-08-26,51.8506
2016-08-25,51.7957
2016-08-24,51.7767
2016-08-23,51.7765
2016-08-22,51.7682
2016-08-19,51.7766
2016-08-18,51.7641
2016-08-17,51.6766
2016-08-16,51.5676
2016-08-15,51.4675
2016-08-12,51.3417
2016-08-11,51.1836
2016-08-10,51.0024
2016-08-09,50.864
2016-08-08,50.7166
2016-08-05,50.5751
2016-08-04,50.435
2016-08-03,50.3617
2016-08-02,50.3144
2016-08-01,50.0341
2016-07-29,49.7751
2016-07-28,49.5689
2016-07-27,49.376
2016-07-26,49.1037
2016-07-25,48.7841
2016-07-22,48.4296
2016-07-21,48.0412
2016-07-20,47.6341
2016-07-19,47.1546
2016-07-18,46.8974
2016-07-15,46.668
2016-07-14,46.3796
2016-07-13,46.0287
2016-07-12,45.6144
2016-07-11,45.2715
2016-07-08,45.0314
2016-07-07,44.9912
2016-07-06,44.9608
2016-07-05,44.909
2016-07-01,44.8921
2016-06-30,44.8278
2016-06-29,44.7207
2016-06-28,44.709
2016-06-27,44.7965
2016-06-24,44.8394
2016-06-23,44.9501
2016-06-22,45.0144
2016-06-21,45.0983
2016-06-20,45.2805
2016-06-17,45.401
2016-06-16,45.5769
2016-06-15,45.8555
2016-06-14,46.093
2016-06-13,46.3037
2016-06-10,46.5126
2016-06-09,46.5912
2016-06-08,46.584
2016-06-07,46.4662
2016-06-06,46.3198
2016-06-03,46.1849
2016-06-02,46.0144
2016-06-01,45.8215
2016-05-31,45.7573
2016-05-27,45.5948
2016-05-26,45.5194
2016-05-25,45.4219
2016-05-24,45.3191
2016-05-23,45.2542
2016-05-20,45.2125
2016-05-19,45.131
2016-05-18,45.0459
2016-05-17,44.9572
2016-05-16,44.8022
2016-05-13,44.7313
2016-05-12,44.546
2016-05-11,44.4946
2016-05-10,44.5256
2016-05-09,44.6967
2016-05-06,44.8111
2016-05-05,44.9875
2016-05-04,45.5132
2016-05-03,46.0851
2016-05-02,46.6427
2016-04-29,47.1294
2016-04-28,47.6569
2016-04-27,48.0647
2016-04-26,48.3874
2016-04-25,48.5745
2016-04-22,48.8147
2016-04-21,49.0594
2016-04-20,48.9769
2016-04-19,48.8058
2016-04-18,48.6782
2016-04-15,48.6729
2016-04-14,48.6507
2016-04-13,48.6268
2016-04-12,48.6099
2016-04-11,48.547
2016-04-08,48.5222
2016-04-07,48.4486
2016-04-06,48.3812
2016-04-05,48.3147
2016-04-04,48.1427
2016-04-01,48.0975
2016-03-31,48.023
2016-03-30,47.89
2016-03-29,47.6968
2016-03-28,47.6126
2016-03-24,47.5053
2016-03-23,47.4246
2016-03-22,47.2278
2016-03-21,46.9787
2016-03-18,46.8289
2016-03-17,46.6054
2016-03-16,46.4955
2016-03-15,46.4033
2016-03-14,46.2455
2016-03-11,46.1249
2016-03-10,46.0895
2016-03-09,45.9831
2016-03-08,45.8767
2016-03-07,46.0132
2016-03-04,46.0771
2016-03-03,46.039
2016-03-02,45.9822
2016-03-01,45.9006
2016-02-29,45.8944
2016-02-26,45.7658
2016-02-25,45.388
2016-02-24,45.194
2016-02-23,45.0155
2016-02-22,44.7374
2016-02-19,44.6751
2016-02-18,44.6543
2016-02-17,44.7028
2016-02-16,44.9068
2016-02-12,45.2256
2016-02-11,45.62
2016-02-10,45.8999
2016-02-09,46.0866
2016-02-08,46.3304
2016-02-05,46.5408
2016-02-04,46.4942
2016-02-03,46.3973
2016-02-02,46.1094
2016-02-01,45.8726
2016-01-29,45.5584
2016-01-28,45.318
2016-01-27,45.4888
2016-01-26,45.5548
2016-01-25,45.6182
2016-01-22,45.6561
2016-01-21,45.7696
2016-01-20,46.0619
2016-01-19,46.4977
2016-01-15,46.7477
2016-01-14,47.1641
2016-01-13,47.5576
2016-01-12,47.7768
2016-01-11,48.0048
2016-01-08,48.2997
2016-01-07,48.5929
2016-01-06,48.7945
2016-01-05,48.8438
2016-01-04,48.9177
2015-12-31,49.0973
2015-12-30,49.0533
2015-12-29,48.982
2015-12-28,48.8094
2015-12-24,48.7531
2015-12-23,48.7117
2015-12-22,48.6827
2015-12-21,48.7249
2015-12-18,48.805
2015-12-17,48.6598
2015-12-16,48.5832
2015-12-15,48.5638
2015-12-14,48.4538
2015-12-11,48.4723
2015-12-10,48.3922
2015-12-09,48.2777
2015-12-08,48.1501
2015-12-07,48.0427
2015-12-04,47.9071
2015-12-03,47.8956
2015-12-02,47.6764
2015-12-01,47.4872
2015-11-30,47.3385
2015-11-27,47.1776
2015-11-25,47.1176
2015-11-24,47.0514
2015-11-23,47.0325
2015-11-20,47.0265
2015-11-19,46.9798
2015-11-18,46.9914
2015-11-17,47.0631
2015-11-16,47.0105
2015-11-13,46.9904
2015-11-12,47.0123
2015-11-11,47.0175
2015-11-10,47.0035
