Date,AMZN_Adjusted Close,AMZN_EMA,AMZN_Open,AMZN_High,AMZN_Low,AMZN_Close,AMZN_Effective_Fed_Rate,AMZN_MACD,AMZN_MACD_Signal,AMZN_MACD_Hist,AMZN_RSI,AMZN_SMA,AAPL_Adjusted Close,AAPL_EMA,AAPL_Open,AAPL_High,AAPL_Low,AAPL_Close,AAPL_Effective_Fed_Rate,AAPL_MACD,AAPL_MACD_Signal,AAPL_MACD_Hist,AAPL_RSI,AAPL_SMA,MSFT_Adjusted Close,MSFT_EMA,MSFT_Open,MSFT_High,MSFT_Low,MSFT_Close,MSFT_Effective_Fed_Rate,MSFT_MACD,MSFT_MACD_Signal,MSFT_MACD_Hist,MSFT_RSI,MSFT_SMA
2025-02-26,214.35,221.9705,1.05124,1.05289,1.04747,1.04836,4.33,-3.0147,-0.5364,-2.4784,29.6904,223.4925,240.36,242.5401,1.05124,1.05289,1.04747,1.04836,4.33,2.8864,1.3202,1.5662,58.9734,242.6315,399.73,407.5706,1.05124,1.05289,1.04747,1.04836,4.33,-5.5688,-4.9702,-0.5986,32.9656,407.4068
2025-02-25,212.8,223.5329,1.04664,1.05193,1.04559,1.05121,4.33,-2.4268,0.0832,-2.51,20.4477,225.1905,247.04,242.1423,1.04664,1.05193,1.04559,1.05121,4.33,2.8476,0.9286,1.919,67.6323,241.0185,397.9,409.6952,1.04664,1.05193,1.04559,1.05121,4.33,-4.9427,-4.8205,-0.1222,35.4352,408.4883
2025-02-24,212.71,226.178,1.04768,1.05283,1.04524,1.04671,4.33,-1.304,0.7107,-2.0148,25.8187,227.082,247.1,240.8406,1.04768,1.05283,1.04524,1.04671,4.33,2.3831,0.4489,1.9343,63.6023,239.1755,404.0,411.6052,1.04768,1.05283,1.04524,1.04671,4.33,-4.3863,-4.79,0.4037,42.2694,409.6669
2025-02-21,216.58,228.1175,1.05001,1.05054,1.0449,1.04559,4.33,-0.4446,1.2144,-1.659,33.83,228.587,245.55,239.9329,1.05001,1.05054,1.0449,1.04559,4.33,2.0687,-0.0347,2.1034,66.0702,237.9175,408.21,412.2931,1.05001,1.05054,1.0449,1.04559,4.33,-4.3667,-4.8909,0.5242,53.2847,410.381
2025-02-20,222.88,229.1925,1.04217,1.05034,1.04183,1.05002,4.33,0.0652,1.6292,-1.564,36.4395,230.06,245.83,238.5958,1.04217,1.05034,1.04183,1.05002,4.33,1.5329,-0.5605,2.0934,64.8611,236.4256,416.13,411.1726,1.04217,1.05034,1.04183,1.05002,4.33,-5.1767,-5.022,-0.1548,50.5998,409.9651
2025-02-19,226.63,230.1742,1.0445,1.04613,1.04004,1.04222,4.33,0.5627,2.0202,-1.4575,37.7453,231.2845,244.87,237.186,1.0445,1.04613,1.04004,1.04222,4.33,0.9296,-1.0839,2.0134,64.5458,234.7595,413.944359410975,410.2577,1.0445,1.04613,1.04004,1.04222,4.33,-5.9272,-4.9833,-0.9439,37.6291,409.589
2025-02-18,226.65,231.2084,1.04833,1.04863,1.04348,1.04459,4.33,1.1137,2.3845,-1.2709,44.0361,232.6335,244.47,235.5251,1.04833,1.04863,1.04348,1.04459,4.33,0.1745,-1.5872,1.7617,64.0166,232.9936,408.824571181888,410.9665,1.04833,1.04863,1.04348,1.04459,4.33,-5.9616,-4.7473,-1.2143,37.7591,410.0686
2025-02-14,228.68,231.7392,1.04625,1.05141,1.04469,1.04913,4.33,1.4648,2.7023,-1.2375,44.8101,233.1575,244.6,233.6085,1.04625,1.05141,1.04469,1.04913,4.33,-0.7399,-2.0277,1.2878,61.0407,231.5524,407.616979806216,411.8062,1.04625,1.05141,1.04469,1.04913,4.33,-5.931,-4.4438,-1.4873,37.4186,410.4279
2025-02-13,230.37,232.3035,1.03818,1.0467,1.03726,1.04641,4.33,1.8528,3.0116,-1.1588,43.9941,233.8875,241.53,231.9104,1.03818,1.0467,1.03726,1.04641,4.33,-1.6009,-2.3496,0.7487,56.1569,232.1193,409.722779643131,412.8791,1.03818,1.0467,1.03726,1.04641,4.33,-5.7844,-4.072,-1.7125,36.2378,411.5446
2025-02-12,228.93,233.0709,1.03605,1.04299,1.03168,1.03824,4.33,2.3568,3.3013,-0.9445,46.8626,234.7165,236.87,230.7993,1.03605,1.04299,1.03168,1.03824,4.33,-2.2348,-2.5368,0.302,48.5148,232.2686,408.225765541059,414.3656,1.03605,1.04299,1.03168,1.03824,4.33,-5.4329,-3.6438,-1.789,36.4021,412.7193
2025-02-11,232.76,233.6511,1.03062,1.03815,1.02917,1.03604,4.33,2.8019,3.5375,-0.7355,49.4965,235.572,232.62,230.7103,1.03062,1.03815,1.02917,1.03604,4.33,-2.4299,-2.6123,0.1824,43.8901,232.5349,410.620988104375,416.1358,1.03062,1.03815,1.02917,1.03604,4.33,-4.9265,-3.1966,-1.7299,38.2064,416.6594
2025-02-10,233.14,234.0358,1.02886,1.03365,1.02808,1.03063,4.33,3.1806,3.7213,-0.5407,46.9702,235.809,227.65,231.2681,1.02886,1.03365,1.02808,1.03063,4.33,-2.3381,-2.6579,0.3198,45.5725,232.7746,411.399435437452,417.7605,1.02886,1.03365,1.02808,1.03063,4.33,-4.4554,-2.7641,-1.6913,41.2915,419.1505
2025-02-07,229.15,234.8115,1.03821,1.04124,1.03048,1.0326,4.33,3.7577,3.8565,-0.0988,50.1824,235.3755,227.380296182536,231.6455,1.03821,1.04124,1.03048,1.0326,4.33,-2.3264,-2.7378,0.4114,48.9963,232.195,408.93435221604,418.8437,1.03821,1.04124,1.03048,1.0326,4.33,-4.203,-2.3413,-1.8617,43.44,420.1784
2025-02-06,238.83,235.3252,1.04019,1.04058,1.03521,1.03828,4.33,4.2406,3.8812,0.3593,60.7147,235.5755,232.964164107064,231.4901,1.04019,1.04058,1.03521,1.03828,4.33,-2.5603,-2.8407,0.2804,47.3098,231.4139,414.992269282425,419.5531,1.04019,1.04058,1.03521,1.03828,4.33,-4.101,-1.8758,-2.2252,40.9648,423.0407
2025-02-05,236.17,234.7286,1.0378,1.04425,1.03693,1.04021,4.33,4.2342,3.7914,0.4428,59.3345,235.1845,232.214986836332,231.592,1.0378,1.04425,1.03693,1.04021,4.33,-2.6877,-2.9108,0.2231,43.8062,230.7601,412.46730549693,420.9703,1.0378,1.04425,1.03693,1.04021,4.33,-3.6593,-1.3195,-2.3398,39.3762,425.8351
2025-02-04,242.06,234.2194,1.03427,1.03876,1.0272,1.03783,4.33,4.2652,3.6807,0.5845,63.3615,234.6845,232.544624835454,232.3282,1.03427,1.03876,1.0272,1.03783,4.33,-2.5311,-2.9666,0.4355,42.1991,229.887,411.549136847659,423.0683,1.03427,1.03876,1.0272,1.03783,4.33,-2.8746,-0.7346,-2.14,39.5708,428.3511
2025-02-03,237.42,233.1548,1.0232,1.03499,1.02103,1.0343,4.33,4.0402,3.5346,0.5056,56.7974,233.6735,227.759879333041,233.5121,1.0232,1.03499,1.02103,1.0343,4.33,-2.1642,-3.0754,0.9113,44.6598,229.5624,410.102023215656,425.5583,1.0232,1.03499,1.02103,1.0343,4.33,-1.8653,-0.1996,-1.6657,38.6876,430.0991
2025-01-31,237.68,232.9537,1.03879,1.0434,1.03496,1.03602,4.33,4.1982,3.4082,0.7901,61.7015,232.8515,235.741114523914,234.3508,1.03879,1.0434,1.03496,1.03602,4.33,-1.9431,-3.3033,1.3602,66.6004,229.7747,414.233782137375,428.8422,1.03879,1.0434,1.03496,1.03602,4.33,-0.4396,0.2168,-0.6564,42.4889,432.3432
2025-01-30,234.64,232.1656,1.04203,1.04679,1.03859,1.03875,4.33,4.0904,3.2106,0.8798,62.9853,231.6435,237.329370337867,231.5579,1.04203,1.04679,1.03859,1.03875,4.33,-3.3819,-3.6433,0.2614,57.2267,228.7917,414.163921479279,431.2192,1.04203,1.04679,1.03859,1.03875,4.33,0.6366,0.3809,0.2556,42.3438,433.3127
2025-01-29,237.07,231.0602,1.04296,1.04436,1.03821,1.04207,4.33,3.8281,2.9907,0.8374,66.6414,230.2125,239.097428696797,230.0368,1.04296,1.04436,1.03821,1.04207,4.33,-4.3022,-3.7087,-0.5935,50.5702,228.3892,441.449498513047,434.1709,1.04296,1.04436,1.03821,1.04207,4.33,2.0222,0.317,1.7051,60.6517,433.3487
2025-01-28,238.15,229.2924,1.04912,1.04932,1.04135,1.04298,4.33,3.2468,2.7813,0.4655,61.584,228.355,237.998635366389,229.1864,1.04912,1.04932,1.04135,1.04298,4.33,-4.952,-3.5603,-1.3917,45.0311,228.4521,446.309804297774,431.5864,1.04912,1.04932,1.04135,1.04298,4.33,0.9242,-0.1092,1.0335,52.6779,430.4664
2025-01-27,235.42,228.1818,1.0479,1.05334,1.04536,1.04916,4.33,2.9387,2.665,0.2737,49.8921,226.732,229.607849934182,228.873,1.0479,1.05334,1.04536,1.04916,4.33,-5.3767,-3.2123,-2.1644,30.3615,228.7198,433.694965464313,431.109,1.0479,1.05334,1.04536,1.04916,4.33,0.738,-0.3676,1.1056,43.6806,428.5338
2025-01-24,234.85,228.62,1.04147,1.05214,1.04112,1.04919,4.33,3.3253,2.5966,0.7287,69.3941,226.257,222.535616498464,230.0061,1.04147,1.05214,1.04112,1.04919,4.33,-5.146,-2.6713,-2.4747,31.1952,230.3171,443.176054777437,432.8741,1.04147,1.05214,1.04112,1.04919,4.33,1.5656,-0.644,2.2096,66.3582,428.5956
2025-01-23,235.42,227.3134,1.0408,1.0438,1.03717,1.04148,4.33,2.9264,2.4144,0.512,68.8657,225.1255,223.414651162791,231.2222,1.0408,1.0438,1.03717,1.04148,4.33,-4.8539,-2.0526,-2.8014,31.1056,232.0292,445.820779691098,430.3409,1.0408,1.0438,1.03717,1.04148,4.33,0.4499,-1.1964,1.6463,63.8334,426.43
2025-01-22,235.01,225.8052,1.04285,1.04573,1.03918,1.04077,4.33,2.4153,2.2864,0.129,66.1284,224.5055,223.58446467749,232.7175,1.04285,1.04573,1.03918,1.04077,4.33,-4.4065,-1.3522,-3.0543,19.4162,233.8512,445.311794896393,427.9455,1.04285,1.04573,1.03918,1.04077,4.33,-0.6594,-1.608,0.9486,60.041,425.1325
2025-01-21,230.71,224.4242,1.04156,1.04353,1.03419,1.04283,4.33,1.9397,2.2541,-0.3144,61.5668,223.9815,222.395770074594,235.6439,1.04156,1.04353,1.03419,1.04283,4.33,-3.2679,-0.5887,-2.6792,22.3142,236.3005,427.647028491942,426.0025,1.04156,1.04353,1.03419,1.04283,4.33,-1.6146,-1.8451,0.2305,52.6307,424.1784
2025-01-17,225.94,223.4295,1.02965,1.03306,1.0265,1.0271,4.33,1.6221,2.3327,-0.7106,56.3817,223.342,229.727718297499,238.286,1.02965,1.03306,1.0265,1.0271,4.33,-2.1952,0.0811,-2.2763,30.1112,238.2344,428.175973474674,425.26,1.02965,1.03306,1.0265,1.0271,4.33,-2.0624,-1.9028,-0.1597,57.7155,423.2683
2025-01-16,220.66,222.8939,1.0288,1.03151,1.02604,1.0299,4.33,1.5047,2.5104,-1.0057,53.7773,222.961,228.009605089952,239.7139,1.0288,1.03151,1.02604,1.0299,4.33,-1.6195,0.6502,-2.2697,37.7743,239.914,423.734831638527,423.4909,1.0288,1.03151,1.02604,1.0299,4.33,-2.9988,-1.8628,-1.136,51.9148,422.4145
2025-01-15,223.35,222.5547,1.03074,1.03544,1.02588,1.02861,4.33,1.4776,2.7618,-1.2842,50.8179,222.8155,237.609063185608,240.2971,1.03074,1.03544,1.02588,1.02861,4.33,-1.3936,1.2177,-2.6112,29.3862,241.4214,425.461387902916,422.524,1.03074,1.03544,1.02588,1.02861,4.33,-3.6026,-1.5788,-2.0237,38.4235,422.1555
2025-01-14,217.76,222.4935,1.02407,1.03086,1.02382,1.03076,4.33,1.5834,3.0829,-1.4995,46.154,222.5385,233.024098288723,241.6126,1.02407,1.03086,1.02382,1.03076,4.33,-0.8088,1.8705,-2.6793,29.538,243.1789,414.842567872218,423.4637,1.02407,1.03086,1.02382,1.03076,4.33,-3.3489,-1.0729,-2.276,36.2002,422.8471
2025-01-13,218.46,222.9499,1.02402,1.025,1.01772,1.02441,4.33,1.9387,3.4577,-1.5191,41.1526,223.0545,234.142869679684,243.1948,1.02402,1.025,1.01772,1.02441,4.33,-0.0624,2.5403,-2.6027,25.8826,245.4844,416.359542162318,424.9049,1.02402,1.025,1.01772,1.02441,4.33,-2.8422,-0.5039,-2.3383,31.8822,424.5228
2025-01-10,218.94,224.0365,1.0299,1.03118,1.02124,1.0244,4.33,2.6063,3.8375,-1.2312,46.7336,224.0985,236.590182097411,245.3995,1.0299,1.03118,1.02124,1.0244,4.33,1.0153,3.191,-2.1756,34.4179,247.9477,418.116038708749,427.2374,1.0299,1.03118,1.02124,1.0244,4.33,-1.8925,0.0807,-1.9732,40.9925,426.9025
2025-01-08,222.13,224.6091,1.03398,1.03575,1.02728,1.03178,4.33,3.0743,4.1453,-1.071,49.8186,224.6465,242.433764809127,246.6556,1.03398,1.03575,1.02728,1.03178,4.33,1.717,3.7349,-2.0178,37.7174,249.494,423.714871450499,428.0047,1.03398,1.03575,1.02728,1.03178,4.33,-1.6076,0.574,-2.1815,39.0401,427.9025
2025-01-07,222.11,224.9256,1.03884,1.04344,1.0339,1.03394,4.33,3.4514,4.413,-0.9617,59.4771,224.829,241.944302325581,247.767,1.03884,1.04344,1.0339,1.03394,4.33,2.3934,4.2393,-1.8459,39.6142,250.7776,421.529230861474,429.2019,1.03884,1.04344,1.0339,1.03394,4.33,-1.1015,1.1194,-2.2209,45.4483,429.2279
2025-01-06,227.61,224.2646,1.0302,1.04368,1.0294,1.03898,4.33,3.4023,4.6535,-1.2511,57.7249,224.023,244.731241772707,248.89,1.0302,1.04368,1.0294,1.03898,4.33,3.1142,4.7008,-1.5866,41.9994,251.283,426.998322381044,429.4365,1.0302,1.04368,1.0294,1.03898,4.33,-1.0026,1.6746,-2.6772,43.9538,429.6381
2025-01-03,224.19,223.7056,1.0264,1.031,1.02524,1.03066,4.33,3.4043,4.9663,-1.562,50.3499,223.836,243.093040807372,249.9673,1.0264,1.031,1.02524,1.03066,4.33,3.8535,5.0975,-1.244,39.664,251.6017,422.507280074827,429.9451,1.0264,1.031,1.02524,1.03066,4.33,-0.7601,2.3439,-3.104,32.4236,430.9973
2025-01-02,220.22,223.9724,1.03544,1.03756,1.02238,1.02619,4.33,3.7925,5.3568,-1.5642,49.4683,224.6625,243.582503290917,251.4949,1.03544,1.03756,1.02238,1.02619,4.33,4.8377,5.4084,-0.5707,50.3653,252.4807,417.746775230238,432.1014,1.03544,1.03756,1.02238,1.02619,4.33,0.2636,3.1199,-2.8563,36.8059,434.0153
2024-12-31,219.39,224.404,1.04054,1.04244,1.03438,1.03522,4.33,4.2813,5.7478,-1.4665,51.0749,225.6985,250.145296182536,252.1256,1.04054,1.04244,1.03438,1.03522,4.33,5.4571,5.5511,-0.094,59.4641,252.5956,420.660962682272,433.7499,1.04054,1.04244,1.03438,1.03522,4.33,1.1142,3.8339,-2.7197,37.3885,436.5583
2024-12-30,221.3,224.7238,1.04275,1.04584,1.03714,1.04068,4.33,4.7476,6.1144,-1.3668,46.1882,226.425,251.923343571742,252.1172,1.04275,1.04584,1.03714,1.04068,4.33,5.8113,5.5746,0.2367,59.0659,252.1511,423.984333988872,435.6384,1.04275,1.04584,1.03714,1.04068,4.33,2.1258,4.5139,-2.388,37.3258,438.671
2024-12-27,223.75,225.7602,1.04184,1.04441,1.04047,1.04239,4.33,5.5696,6.4562,-0.8866,55.7445,227.259,255.309624835454,252.1537,1.04184,1.04441,1.04047,1.04239,4.33,6.2002,5.5154,0.6847,77.2871,251.7101,429.672987576746,437.9554,1.04184,1.04441,1.04047,1.04239,4.33,3.3901,5.1109,-1.7207,46.211,440.9041
2024-12-26,227.05,225.7958,1.0403,1.04301,1.03901,1.0422,4.33,5.9736,6.6778,-0.7042,61.7651,227.682,258.735862220272,250.9551,1.0403,1.04301,1.03901,1.0422,4.33,6.0368,5.3443,0.6925,78.6916,250.6173,437.237898839217,438.8933,1.0403,1.04301,1.03901,1.0422,4.33,4.0867,5.541,-1.4543,52.0622,442.3522
2024-12-24,229.05,225.1949,1.04043,1.04099,1.03832,1.0401,4.33,6.1071,6.8539,-0.7467,59.6556,227.473,257.916761737604,249.4103,1.04043,1.04099,1.03832,1.0401,4.33,5.7038,5.1711,0.5327,75.7123,249.5954,438.455470308903,439.046,1.04043,1.04099,1.03832,1.0401,4.33,4.4611,5.9046,-1.4435,45.9743,442.8482
2024-12-23,225.06,224.8071,1.04304,1.04452,1.03838,1.04048,4.33,6.3475,7.0405,-0.693,57.0149,227.388,254.989975866608,248.1215,1.04304,1.04452,1.03838,1.04048,4.33,5.4705,5.038,0.4326,74.869,248.7363,434.383591951266,440.2152,1.04304,1.04452,1.03838,1.04048,4.33,5.3243,6.2655,-0.9412,48.5947,443.8203
2024-12-20,224.92,224.762,1.03616,1.04475,1.03426,1.04244,4.33,6.7586,7.2138,-0.4552,48.9607,227.608,254.210831505046,246.7062,1.03616,1.04475,1.03426,1.04244,4.33,5.1664,4.9298,0.2366,64.4999,247.4438,435.730904643131,441.1806,1.03616,1.04475,1.03426,1.04244,4.33,6.1362,6.5008,-0.3646,43.5668,444.4051
2024-12-19,223.29,225.8558,1.03513,1.04224,1.03457,1.03605,4.33,7.7113,7.3276,0.3837,58.6617,227.699,249.515987275121,246.4703,1.03513,1.04224,1.03457,1.03605,4.33,5.3875,4.8707,0.5168,63.4096,246.9308,436.160048685725,443.1657,1.03513,1.04224,1.03457,1.03605,4.33,7.4521,6.592,0.8601,54.8955,445.3223
2024-12-18,220.52,226.066,1.04904,1.05127,1.03436,1.03507,4.58,8.299,7.2317,1.0673,73.8914,227.011,247.777896007021,246.3018,1.04904,1.05127,1.03436,1.03507,4.58,5.6463,4.7415,0.9049,83.2717,246.5802,436.519332070223,443.7045,1.04904,1.05127,1.03436,1.03507,4.58,8.1585,6.3769,1.7815,74.8662,444.953
2024-12-17,231.15,225.0207,1.05099,1.05341,1.04788,1.04903,4.58,8.3317,6.9648,1.3669,78.994,225.53,253.201939447126,245.0614,1.05099,1.05341,1.04788,1.04903,4.58,5.4206,4.5152,0.9053,80.8638,245.6522,453.555352551804,442.2118,1.05099,1.05341,1.04788,1.04903,4.58,7.9557,5.9316,2.0242,74.6005,443.1277
2024-12-16,232.93,223.383,1.04865,1.05248,1.04742,1.05121,4.58,8.0873,6.6231,1.4642,77.096,223.322,250.764616059675,244.0071,1.04865,1.05248,1.04742,1.05121,4.58,5.2651,4.2889,0.9762,78.0,244.6264,450.691065569839,440.4561,1.04865,1.05248,1.04742,1.05121,4.58,7.6128,5.4255,2.1873,71.3059,441.0149
2024-12-13,227.46,221.8615,1.04655,1.05242,1.04527,1.05017,4.58,7.8777,6.2571,1.6206,75.4013,221.295,247.857808249232,243.1825,1.04655,1.05242,1.04527,1.05017,4.58,5.2027,4.0448,1.1579,77.7491,243.5555,446.379664955871,439.1398,1.04655,1.05242,1.04527,1.05017,4.58,7.4443,4.8787,2.5656,73.9967,438.45
2024-12-12,228.97,220.4085,1.04935,1.05309,1.04634,1.0469,4.58,7.6819,5.8519,1.83,79.5404,219.038,247.687994734533,242.2135,1.04935,1.05309,1.04634,1.0469,4.58,5.0652,3.7554,1.3098,76.4724,242.2565,448.665106485035,437.2726,1.04935,1.05309,1.04634,1.0469,4.58,7.0027,4.2373,2.7654,75.482,435.6211
2024-12-11,230.26,218.3148,1.05259,1.05394,1.04797,1.04933,4.58,7.1746,5.3944,1.7802,76.7991,216.753,246.219607283896,241.2344,1.05259,1.05394,1.04797,1.04933,4.58,4.9101,3.4279,1.4822,81.3304,241.0153,448.096241126247,434.8407,1.05259,1.05394,1.04797,1.04933,4.58,6.2685,3.5459,2.7226,71.6416,433.2254
2024-12-10,225.04,216.5159,1.05519,1.05681,1.0498,1.05268,4.58,6.771,4.9494,1.8216,76.5343,214.302,247.49820315928,239.8003,1.05519,1.05681,1.0498,1.05268,4.58,4.5318,3.0574,1.4745,80.1983,239.5539,442.447507914428,432.9906,1.05519,1.05681,1.0498,1.05268,4.58,5.7545,2.8653,2.8892,72.3267,430.7838
2024-12-09,226.09,214.3883,1.05574,1.05945,1.05317,1.05531,4.58,6.1899,4.494,1.6959,79.3881,211.621,246.479322071084,238.285,1.05574,1.05945,1.05317,1.05531,4.58,4.092,2.6888,1.4032,73.3097,238.0126,445.132153204144,430.654,1.05574,1.05945,1.05317,1.05531,4.58,4.9801,2.143,2.8371,71.0132,428.1879
2024-12-06,227.03,211.539,1.05839,1.06298,1.05419,1.05673,4.58,5.2442,4.07,1.1742,74.4407,208.725,242.573611232997,237.5561,1.05839,1.06298,1.05419,1.05673,4.58,3.9856,2.338,1.6477,78.5335,236.6371,442.68703017076,428.1951,1.05839,1.06298,1.05419,1.05673,4.58,4.1012,1.4337,2.6675,70.8042,425.0707
2024-12-05,220.55,209.4922,1.05071,1.05896,1.05054,1.0584,4.58,4.6186,3.7765,0.8421,71.8833,206.999,242.773391838526,236.4267,1.05071,1.05896,1.05054,1.0584,4.58,3.6826,1.9261,1.7566,83.9685,235.2362,441.738921239448,425.2564,1.05071,1.05896,1.05054,1.0584,4.58,2.9502,0.7668,2.1833,67.7483,422.7952
2024-12-04,218.16,207.5949,1.05065,1.05441,1.04718,1.05114,4.58,4.0298,3.5659,0.4639,69.8147,205.494,242.743424747696,234.8055,1.05065,1.05441,1.04718,1.05114,4.58,3.1319,1.4869,1.645,82.8669,233.6449,436.549272352264,422.636,1.05065,1.05441,1.04718,1.05114,4.58,1.8833,0.221,1.6623,63.9576,420.6109
2024-12-03,213.44,205.7359,1.0497,1.05351,1.04806,1.05073,4.58,3.4305,3.45,-0.0195,63.1555,203.831,242.383819657745,233.0725,1.0497,1.05351,1.04806,1.05073,4.58,2.4974,1.0757,1.4217,79.3836,232.0577,430.341653875672,420.5177,1.0497,1.05351,1.04806,1.05073,4.58,0.991,-0.1946,1.1856,61.2862,418.5402
2024-12-02,210.71,204.7195,1.05695,1.05742,1.04603,1.04966,4.58,3.1909,3.4548,-0.2639,62.6967,203.215,239.327176393155,231.6338,1.05695,1.05742,1.04603,1.04966,4.58,1.9624,0.7202,1.2422,75.6914,230.6033,430.122091807368,418.6362,1.05695,1.05742,1.04603,1.04966,4.58,0.1619,-0.4909,0.6528,53.1911,416.9631
2024-11-29,207.89,203.5549,1.05511,1.05971,1.05411,1.05748,4.58,2.8744,3.5208,-0.6464,57.0116,202.895,237.06965555068,230.4391,1.05511,1.05971,1.05411,1.05748,4.58,1.5094,0.4097,1.0997,71.195,229.5174,422.617061108979,418.1708,1.05511,1.05971,1.05411,1.05748,4.58,-0.0584,-0.6542,0.5958,51.5597,416.7044
2024-11-27,205.74,203.0494,1.04868,1.05878,1.0474,1.0566,4.58,2.8491,3.6824,-0.8333,59.2755,203.728,234.672288284335,229.5251,1.04868,1.05878,1.0474,1.0566,4.58,1.1594,0.1347,1.0247,70.5064,228.5395,422.14799669033,417.9301,1.04868,1.05878,1.0474,1.0566,4.58,-0.1883,-0.8031,0.6148,57.6916,417.1093
2024-11-26,207.86,202.1759,1.04929,1.05448,1.04246,1.04879,4.58,2.6582,3.8908,-1.2325,51.641,203.97,234.802145677929,228.4845,1.04929,1.05448,1.04246,1.04879,4.58,0.7309,-0.1214,0.8523,68.2597,227.4952,427.138043697237,416.5237,1.04929,1.05448,1.04246,1.04879,4.58,-0.8609,-0.9568,0.0958,52.0414,416.6791
2024-11-25,201.45,202.2372,1.04829,1.05303,1.04486,1.04942,4.58,2.8932,4.1989,-1.3057,47.032,204.617,232.614548047389,227.4646,1.04829,1.05303,1.04486,1.04942,4.58,0.2888,-0.3345,0.6233,64.2182,226.6181,417.956357204528,416.0291,1.04829,1.05303,1.04486,1.04942,4.58,-1.1461,-0.9808,-0.1653,50.7492,416.4621
2024-11-22,197.12,202.8943,1.04734,1.04981,1.03325,1.04193,4.58,3.4178,4.5253,-1.1075,45.1834,205.539,229.617838964458,226.6331,1.04734,1.04981,1.03325,1.04193,4.58,-0.0895,-0.4903,0.4008,54.8002,225.9728,416.169920376055,415.6917,1.04734,1.04981,1.03325,1.04193,4.58,-1.3708,-0.9394,-0.4314,42.6533,416.7902
2024-11-21,198.38,203.9264,1.05427,1.0555,1.04618,1.04738,4.58,4.1425,4.8022,-0.6597,53.7764,206.686,228.269319877139,226.3716,1.05427,1.0555,1.04618,1.04738,4.58,-0.2252,-0.5905,0.3653,58.1207,225.8839,412.04814154835,416.8352,1.05427,1.0555,1.04618,1.04738,4.58,-0.925,-0.8316,-0.0934,51.4865,418.0977
2024-11-20,202.88,204.0234,1.05931,1.061,1.05065,1.05432,4.58,4.4737,4.9671,-0.4934,52.9933,207.081,228.748793330408,225.87,1.05931,1.061,1.05065,1.05432,4.58,-0.4786,-0.6819,0.2032,55.7051,225.4342,413.830994275862,416.4285,1.05931,1.061,1.05065,1.05432,4.58,-1.1691,-0.8082,-0.3609,47.3012,418.191
2024-11-19,204.61,204.2553,1.05979,1.0601,1.05229,1.05937,4.58,4.8834,5.0905,-0.2071,47.2356,206.784,228.029583150505,225.4389,1.05979,1.0601,1.05229,1.05937,4.58,-0.7117,-0.7327,0.021,52.4544,224.8653,416.121810629647,416.7003,1.05979,1.0601,1.05229,1.05937,4.58,-1.1114,-0.718,-0.3934,42.4654,417.7478
2024-11-18,201.7,205.3498,1.05294,1.06072,1.0528,1.05979,4.58,5.7068,5.1422,0.5645,55.2834,206.455,227.769868363317,225.1518,1.05294,1.06072,1.0528,1.05979,4.58,-0.8889,-0.7379,-0.151,46.8288,224.323,414.099916195654,417.8647,1.05294,1.06072,1.0528,1.05979,4.58,-0.6403,-0.6197,-0.0207,44.173,417.2757
2024-11-15,202.61,205.6164,1.0529,1.0593,1.05159,1.05394,4.58,6.184,5.0011,1.1829,60.2894,205.685,224.753181219833,225.1849,1.0529,1.0593,1.05159,1.05394,4.58,-0.9263,-0.7001,-0.2261,50.3961,223.8732,413.342950791794,418.8984,1.0529,1.0593,1.05159,1.05394,4.58,-0.2082,-0.6145,0.4063,49.1789,416.7707
2024-11-14,211.48,205.3622,1.05627,1.05825,1.04958,1.0529,4.58,6.4375,4.7054,1.7321,78.4058,204.909,227.969648968846,224.97,1.05627,1.05825,1.04958,1.0529,4.58,-1.0775,-0.6436,-0.4339,45.9492,223.306,425.185475333757,419.0661,1.05627,1.05825,1.04958,1.0529,4.58,-0.1557,-0.716,0.5604,55.0549,415.694
2024-11-13,214.1,203.4072,1.06202,1.0654,1.05555,1.05622,4.58,5.9138,4.2724,1.6415,73.8582,202.544,224.873049583151,225.0138,1.06202,1.0654,1.05555,1.05622,4.58,-1.1144,-0.5351,-0.5792,42.5571,223.7123,423.502223317279,418.1245,1.06202,1.0654,1.05555,1.05622,4.58,-0.6116,-0.8561,0.2445,51.6848,414.7339
2024-11-12,208.91,202.0755,1.06534,1.06631,1.05946,1.06216,4.58,5.6441,3.862,1.7821,72.7402,201.0735,223.984025888548,225.2914,1.06534,1.06631,1.05946,1.06216,4.58,-1.0426,-0.3903,-0.6523,43.8822,224.5458,421.340887887838,417.7174,1.06534,1.06631,1.05946,1.06216,4.58,-0.844,-0.9173,0.0733,48.1548,416.3071
2024-11-11,206.84,200.6767,1.0707,1.0728,1.06283,1.06533,4.58,5.3227,3.4165,1.9062,73.0953,199.0945,223.984025888548,225.5109,1.0707,1.0728,1.06283,1.06533,4.58,-0.9907,-0.2273,-0.7634,44.9316,225.3743,416.340932193923,417.9702,1.0707,1.0728,1.06283,1.06533,4.58,-0.7844,-0.9356,0.1512,52.4978,417.2782
